Nome: ITIRUCU
Codigo Estacao: A407
Latitude: -13.527828
Longitude: -40.119752
Altitude: 757.42
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;11;134,6;928,976882;23,237769;6;2,201882;
2020-02-29;6;12,4;929,47342;23,78204;6,2;2,109339;
2020-03-31;18;126,8;929,226344;22,642742;5,5;1,804435;
2020-04-30;23;157,8;930,471667;21,688611;5,6;1,907222;
2020-05-31;21;47,8;932,005511;20,335349;5,3;1,720027;
2020-06-30;26;91,8;933,047361;18,977917;5,4;1,748611;
2020-07-31;26;72,2;933,194758;18,394624;6;1,826613;
2020-08-31;21;87;933,30121;18,207258;5,7;1,942473;
2020-09-30;18;37,8;932,544722;19,500833;5,6;2,165;
2020-10-31;10;111,2;929,79543;21,823656;5,4;2,379704;
2020-11-30;18;137,4;929,431528;21,196389;5,5;2,091389;
2020-12-31;1;2,4;929,290054;22,241129;6;2,253763;

