Nome: AGUAS EMENDADAS
Codigo Estacao: A045
Latitude: -15.596491
Longitude: -47.625801
Altitude: 1030.36
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;19;358,6;898,936913;22,384683;4,7;1,76677;
2020-02-29;21;203;900,047814;21,843778;5,9;1,578824;
2020-03-31;20;277,4;899,80777;21,846246;4,8;1,70161;
2020-04-30;12;138;901,213194;21,650556;5,3;1,740139;
2020-05-31;6;39,8;902,43078;19,238306;4,6;1,643548;
2020-06-30;0;0;903,147083;18,7;5,3;1,990417;
2020-07-31;0;0;902,918233;18,446985;5,7;2,217549;
2020-08-31;null;null;902,890168;20,04888;5,8;2,55886;
2020-09-30;3;35,6;901,328056;22,640694;5,1;2,273055;
2020-10-31;10;129,8;899,105803;23,34948;5,3;1,914294;
2020-11-30;20;204,2;899,137155;21,795665;5,3;1,809988;
2020-12-31;18;200,4;898,905984;22,060485;5,4;1,56262;

