Nome: VALENCA DO PIAUI
Codigo Estacao: A363
Latitude: -6.39916666
Longitude: -41.73999999
Altitude: 313.39
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;24;256,2;969,884409;25,247984;7,2;1,532258;
2020-02-29;19;212,2;970,064368;25,150575;5,3;1,5125;
2020-03-31;25;464;970,007258;24,925672;5,2;1,603635;
2020-04-30;19;145,2;970,566806;25,200278;5,3;1,803889;
2020-05-31;4;13,4;971,427151;25,714382;7,2;2,346371;
2020-06-30;2;,6;971,704306;25,544583;6,5;2,877917;
2020-07-31;0;0;971,37836;26,065726;7,1;null;
2020-08-31;0;0;971,099193;27,151075;7,5;3,527688;
2020-09-30;1;1;970,23;28,730972;7;3,185694;
2020-10-31;4;19,4;968,716129;29,638575;6,5;2,380914;
2020-11-30;8;122,2;968,662917;27,520139;5,7;2,181528;
2020-12-31;1;null;null;null;6,2;null;

