Nome: CAMPINA VERDE
Codigo Estacao: A519
Latitude: -19.53921
Longitude: -49.518133
Altitude: 559.07
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;20;324;947,807796;25,400538;7,4;1,653629;
2020-02-29;22;439;949,297126;24,721695;7,3;1,920546;
2020-03-31;9;92,6;949,741673;24,908035;7,6;1,377449;
2020-04-30;5;51,4;951,626667;23,798056;5,6;1,223472;
2020-05-31;4;32,8;953,410349;20,051882;6,3;1,33172;
2020-06-30;0;0;953,651111;21,745556;8,2;1,801667;
2020-07-31;2;11,2;953,45121;21,788575;7;1,860349;
2020-08-31;2;17,4;953,161425;22,954973;7,7;2,215457;
2020-09-30;2;4;950,831111;27,384861;7,3;2,069722;
2020-10-31;12;105,6;948,209543;27,177419;8;2,130914;
2020-11-30;7;72,4;948,847361;25,845556;8,4;1,932083;
2020-12-31;23;243,2;948,411156;25,193145;7,7;1,929435;

