Nome: DOM PEDRITO
Codigo Estacao: A881
Latitude: -31.0025
Longitude: -54.61805554
Altitude: 150
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2020-01-31;10;103,8;993,353898;24,389113;10,3;3,560484;
2020-02-29;3;35,8;995,578305;23,670402;10,3;3,869971;
2020-03-31;4;39,8;996,607527;24,364247;10,3;3,363978;
2020-04-30;6;59,2;999,304444;18,668056;11,7;3,595833;
2020-05-31;9;146,4;998,902823;15,047177;13,1;3,525672;
2020-06-30;18;200,8;997,600694;14,377083;11;3,791667;
2020-07-31;9;44;999,72621;11,804032;10,6;3,72043;
2020-08-31;4;63,4;1000,241398;15,131989;10,4;3,697043;
2020-09-30;10;110;998,604306;15,139444;11,7;3,819306;
2020-10-31;9;63,8;996,787634;18,152823;11,2;4,261828;
2020-11-30;null;null;null;null;12,7;null;
2020-12-31;null;null;null;null;null;null;

